"Name","model","dataset_name","Tags","metric_glu_rs/NRMSE_Sum","metric_glu_rs/ND_Sum","metric_glu_rs/CRPS_Sum","pred_len","epoch","Notes","Runtime","input_dim","enc_in","D3PM_kernel_size","T","UNet_Type","ablation_study_F_type","ablation_study_case","ablation_study_masking_tau","ablation_study_masking_type","beta_max","cond_ddpm_channels_conv","cond_ddpm_num_layers","ddpm_channels_conv","ddpm_channels_fusion_I","ddpm_dim_diff_steps","ddpm_inp_embed","ddpm_layers_I","ddpm_layers_II","ddpm_layers_inp","device","diff_steps","dim_LSTM","interval","model_channels","nfe","num_vars","ot_ode","parameterization","pretrain_epochs","t0","type_sampler","use_freq_enhance","use_window_normalization","vis_ar_part","weight_pred_loss","metric/rse","metric/nrmse","metric_glu_rs/CRPS","metric_glu_rs/ND","metric_glu_rs/NRMSE","metric/nmae_sum","metric/nrmse_sum","metric_glu/CRPS","metric_glu/CRPS_Sum","metric_glu/NRMSE","metric_rs/corr","metric_rs/mae","metric_rs/mape","metric_rs/mse","metric_rs/mspe","metric_rs/nmae","metric_rs/nmae_sum","metric_rs/nrmse","metric_rs/nrmse_sum","metric_rs/rmse","metric_rs/rse","metric_glu/ND_Sum","metric_glu/ND","metric/nmae","metric_glu/NRMSE_Sum (Min)","lr_optim"
"patchtst_2023-11-16_01-02-35","TimeDiff","wiki","","","","","30","","-","152","2000","2000","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","2000","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-57-24","TimeDiff","wiki","","","","","30","","-","283","2000","2000","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","2000","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-52-03","TimeDiff","elec","","","","","24","","-","130","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","20","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-43-26","TimeDiff","sol","","0.5380890305026866","0.5075691331331481","0.5075691302616366","24","4","glounts metrics","242","137","137","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","137","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.5084644169658423","0.5084644168190037","0.5886999231428102","Infinity","Infinity","Infinity","Infinity","Infinity","[-9.878623613568394e-11,-2.601622250963942e-10,-2.5936083142275024e-11,2.082111011381116e-10,-3.590907293737899e-10,-1.5992522583996302e-10,1.5560377986112428e-10,-1.2369082147412058e-10,-4.2869631455833e-11,2.6602300917666355e-10,-5.375526690443165e-10,-1.0553079937691834e-10,6.899925075742884e-11,2.0427087799035346e-10,-2.9445626492652366e-10,1.0866667288222942e-10,-3.180724433837767e-11,3.1336594430442233e-10,-3.165806505833757e-11,-3.558518757440509e-10,3.4602137821693186e-10,2.5431798333919176e-10,4.571234710204486e-11,4.2465649052747516e-11]","20.661073684692383","0.5238770842552185","572.2326049804688","0.34195008873939514","0.5084643959999084","0.0030212446581572294","0.5886998772621155","0.003202911000698805","23.921382904052734","1.4874563217163086","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_00-30-41","TimeDiff","elec","","0.5529743481406784","0.5513605362795672","0.551360534612562","24","16","-","983","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.5600348174018263","0.5600348200786867","5.506139699478015","Infinity","Infinity","Infinity","Infinity","Infinity","[-2.4843185841838533e-10,-2.056848025233648e-9,-8.998874423404856e-10,-3.698435169230407e-10,3.3038943803020965e-10,9.056750349678565e-10,1.9633585868206183e-9,-1.0387781745890834e-9,2.8201502244584726e-10,1.2667114579478778e-10,6.707869815159029e-10,1.9248447280517667e-10,2.553354638834548e-9,-3.8448763617360266e-10,-1.5897807376097358e-11,-9.324218480655232e-11,6.679135577947193e-10,-1.6765056010115131e-9,-2.348100047733226e-10,-2.4347326377238687e-9,-3.60596885684572e-10,1.2085198120015406e-10,-1.244381597764743e-9,3.5108668750005734e-10]","337.5390930175781","Infinity","10995943","Infinity","0.559618353843689","0.0032794319558888674","5.497739315032959","0.0032890208531171083","3316.01318359375","1.1340937614440918","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_00-26-13","TimeDiff","elec","","0.5201182834920043","0.5182964153920856","0.5182964103910701","24","0","-","128","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.5256934132235438","0.5256934094130667","4.984375789197641","Infinity","Infinity","Infinity","Infinity","Infinity","[6.08800732049275e-10,2.186574254992024e-9,-1.8336793194961838e-9,-1.287608020206221e-9,-2.448030889112829e-9,1.8429425763244467e-9,1.216926004410368e-9,-4.643943840587639e-10,3.3962693768430086e-11,-4.5541373450141975e-10,-1.8098494924956299e-9,-9.390002109199711e-10,-7.188655920531417e-11,-1.1635109542496023e-9,1.2037727759039996e-10,7.954159553236194e-10,1.356193934931582e-9,8.049863553516444e-10,4.3106360148037476e-10,-7.395537515719751e-10,-1.5843346634625275e-9,-9.377922882691792e-10,-6.382709916152861e-10,1.366811663849887e-9]","317.0769348144531","Infinity","9038279","Infinity","0.525693416595459","0.003085097298026085","4.984375476837158","0.003095942083746195","3006.373046875","1.0281951427459717","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_00-20-24","TimeDiff","elec","","","","","24","0","-","19","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-18-04","TimeDiff","elec","","","","","24","0","-","14","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-16-29","TimeDiff","elec","","","","","24","0","-","20","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-10-14","TimeDiff","elec","","","","","24","","-","20","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-06-14","TimeDiff","elec","","","","","24","","-","16","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-05-29","TimeDiff","elec","","","","","24","","-","18","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-00-29","TimeDiff","elec","","","","","24","","-","146","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_00-00-04","TimeDiff","elec","","","","","24","","-","16","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-59-15","TimeDiff","elec","","","","","24","","-","18","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-57-13","TimeDiff","elec","","","","","24","","-","17","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-56-16","TimeDiff","elec","","","","","24","","-","14","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-53-20","TimeDiff","elec","","","","","24","","-","8","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-52-27","TimeDiff","elec","","","","","24","","-","19","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-47-50","TimeDiff","elec","","","","","24","","-","16","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-47-16","TimeDiff","elec","","","","","24","","-","14","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-46-10","TimeDiff","elec","","","","","24","","-","21","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-45-15","TimeDiff","elec","","","","","24","","-","13","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-43-58","TimeDiff","elec","","","","","24","","-","16","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-40-57","TimeDiff","elec","","","","","24","","-","14","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","1","0.0001","dpm","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-39-10","TimeDiff","elec","","","","","24","","-","12","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","","0.0001","dpm","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-38-14","TimeDiff","elec","","","","","24","","-","10","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","","true","x_start","","0.0001","dpm","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-37-14","TimeDiff","elec","","","","","24","","-","6","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","","100","64","1000","256","100","","true","x_start","","0.0001","dpm","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_23-36-37","TimeDiff","elec","","","","","24","","-","10","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","","100","64","1000","256","100","","true","x_start","","0.0001","dpm","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_18-10-33","PatchTST","taxi","","","","","24","0","-","169","1214","1214","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","","100","64","1000","256","100","","true","x_start","","0.0001","dpm","0","","","0","1.1252973079681396","1.365315318107605","","","","0.0008640656596980989","0.0010413865093141794","","","","","","","","","","","","","","","","","1.0549739599227903","",""
"patchtst_2023-11-15_17-40-16","PatchTST","elec","","","","","24","","-","15","370","370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_16-28-43","Autoformer","cup","","1.0705889963292163","0.9978389568756656","0.9978388909119348","48","11","-","479","270","270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.854476809501648","2.439232349395752","1.368423602337346","1.3684235948524437","2.903006452521006","0.03867495805025101","0.04520895704627037","1.6448942876269312","1.856397982791284","2.4392324852276106","{""values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""_type"":""histogram"",""bins"":[-0.5,-0.46875,-0.4375,-0.40625,-0.375,-0.34375,-0.3125,-0.28125,-0.25,-0.21875,-0.1875,-0.15625,-0.125,-0.09375,-0.0625,-0.03125,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5]}","57.84150314331055","44730096","15056.8466796875","525692658316738560","1.368423581123352","0.02078831009566784","2.9030065536499023","0.02230393886566162","122.7063446044922","2.1522490978240967","1.856397865704729","1.644894281850447","1.644894242286682","1.528619893812195",""
"patchtst_2023-11-15_15-59-03","PatchTST","cup","","0.5859199133599579","0.39296036208768176","0.3929603674360923","48","8","glounts metrics","606","270","270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1225734949111938","1.4765446186065674","0.7279459814111945","0.7279459805407944","1.4815794258327222","0.018724335357546806","0.03031778708100319","1.0086163440793496","0.8987681172713894","1.476544658535744","{""_type"":""histogram"",""bins"":[-0.5,-0.46875,-0.4375,-0.40625,-0.375,-0.34375,-0.3125,-0.28125,-0.25,-0.21875,-0.1875,-0.15625,-0.125,-0.09375,-0.0625,-0.03125,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5],""values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]}","30.76933860778809","39287976","3921.822265625","393122995167559700","0.7279459834098816","0.008186673745512962","1.4815794229507446","0.012206665240228176","62.624454498291016","1.098422646522522","0.8987681409858185","1.0086163445283884","1.008616328239441","1.4285753077739611",""
"patchtst_2023-11-15_15-51-15","Autoformer","cup","","0.8983698796941062","0.7658010019298777","0.7658010001470742","48","6","glounts metrics","302","270","270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.678306221961975","2.2075114250183105","1.239896436886534","1.2398964349567634","2.605327368655009","0.027725420892238617","0.03810489922761917","1.4571102125020274","1.3308201344095896","2.207511589971139","{""_type"":""histogram"",""bins"":[-0.5,-0.46875,-0.4375,-0.40625,-0.375,-0.34375,-0.3125,-0.28125,-0.25,-0.21875,-0.1875,-0.15625,-0.125,-0.09375,-0.0625,-0.03125,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5],""values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]}","52.4088249206543","42716860","12127.2587890625","504805854399168500","1.2398964166641235","0.015954187139868736","2.6053273677825928","0.01871603913605213","110.12383270263672","1.9315539598464968","1.3308201617004407","1.4571102082457532","1.4571101665496826","1.7440338759411491",""
"patchtst_2023-11-15_15-51-13","Autoformer","taxi","","0.35329874178888215","0.2651588172744051","0.2651588180029596","24","14","glounts metrics","26383","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7953335046768188","0.9649726152420044","0.4857308259112947","0.4857308260664894","0.7116900745418586","0.00045011009206064045","0.0006024814210832119","0.7438575223026344","0.5941452760128895","0.9649729033099922","[0.04573669284582138,0.04572049528360367,0.04339982569217682,0.04036396369338035,0.03890231624245643,0.04136227071285248,0.04311513900756836,0.04294606298208237,0.038636937737464905,0.03519837558269501,0.034285519272089005,0.0345856212079525,0.03415190055966377,0.033468037843704224,0.03028581477701664,0.029546277597546577,0.027571193873882297,0.02767584472894669,0.027735380455851555,0.02917039580643177,0.02970046177506447,0.029572824016213417,0.02616596221923828,0.026465412229299545]","3.720134496688843","Infinity","29.71035385131836","Infinity","0.48573076725006104","0.0002008778974413872","0.7116900086402893","0.0002676505537237972","5.450720310211182","0.6375329494476318","0.5941452787595","0.7438575222669669","0.7438574433326721","0.787785799764965",""
"patchtst_2023-11-15_15-50-12","PatchTST","wiki","","0.1066752250707448","0.062424244830348245","0.06242424936628038","30","6","glounts metrics","2445","2000","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9642444252967834","3.643829107284546","0.26864322139091196","0.26864322123286016","2.004720680932569","0.001708547119051218","0.0027330012526363134","0.462968208097808","0.2562820875858486","3.643829563587811","[0.0125145111232996,0.009152038022875786,0.01145330723375082,0.011353418231010435,0.011726859956979752,0.011830237694084644,0.012108824215829372,0.010238434188067911,0.005363093689084053,0.00926918163895607,0.009771772660315037,0.010577193461358547,0.010433703660964966,0.010928177274763584,0.009080933406949043,0.00582699291408062,0.00897290464490652,0.008338097482919693,0.00924716703593731,0.009505273774266245,0.01013835985213518,0.009041077457368374,0.0031214281916618347,0.007027710322290659,0.006664321757853031,0.008126400411128998,0.008778181858360767,0.009173110127449036,0.006944365333765745,0.0016185241984203458]","789.6744384765625","0.2243356704711914","34725788","0.5298634767532349","0.26864317059516907","0.0004161616670899093","2.0047202110290527","0.0007111681625247002","5892.85888671875","0.8749240636825562","0.256282081016013","0.4629682090362755","0.4629682302474976","0.38066535220706654",""
"patchtst_2023-11-15_15-48-08","PatchTST","cup","","0.5296492289554373","0.44967616272992783","0.4496761627299279","24","7","glounts metrics","503","270","270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1780555248260498","1.7274798154830933","0.6635718830144335","0.6635718845255388","1.5463074945509698","0.01684492826461792","0.02114229090511799","1.0346583183291669","1.2128347731126368","1.7274799632498932","[0.007922924123704433,0.006173413246870041,0.006634890101850033,0.005515302997082472,0.004127125721424818,0.003571122884750366,0.0027550014201551676,0.0022284812293946743,0.002800439018756151,0.003213101299479604,0.003893052926287055,0.004250607453286648,0.003840718884021044,0.003203759668394923,0.0022459945175796747,0.0009397666435688734,-0.005083342082798481,-0.004800728056579828,-0.004224191419780254,-0.0029903920367360115,-0.0028015023563057184,-0.0020883502438664436,-0.0019884598441421986,-0.0022162345703691244]","28.59706115722656","30036288","4440.7734375","690387199371247600","0.663571834564209","0.006245501805096865","1.5463074445724487","0.007356238551437855","66.63912963867188","1.157670259475708","1.2128347442704162","1.0346583184040277","1.0346583127975464","1.5130933537069833",""
"patchtst_2023-11-15_15-47-53","PatchTST","wiki","","0.1069183034292401","0.06249952883004902","0.0624995282630575","30","6","-","1687","2000","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9642677307128906","3.6439170837402344","0.2687415711136019","0.2687415706435992","2.004805676200687","0.0017114818328991532","0.0027379412204027176","0.4631511026008403","0.256722310070775","3.6439173784486063","[0.0124603733420372,0.009131199680268764,0.011440061032772064,0.011360183358192444,0.011718682013452051,0.011831802316009998,0.012110152281820774,0.010265584103763103,0.005357103887945414,0.00923959817737341,0.00977132562547922,0.0105904471129179,0.010428613051772118,0.01093776524066925,0.009065755642950537,0.005782112944871187,0.008953032083809376,0.008342408575117588,0.009237844496965408,0.009499040432274342,0.010140840895473955,0.009020506404340267,0.003113614860922098,0.007041476666927338,0.006668307818472385,0.008111460134387016,0.008787482045590878,0.009167940355837343,0.006928116083145142,0.0015722563257440925]","789.9635620117188","0.22445030510425568","34728736","0.5326657891273499","0.26874151825904846","0.0004166634753346443","2.004805326461792","0.000712788722012192","5893.109375","0.8749611377716064","0.25672230876864544","0.46315110267918314","0.4631510376930237","0.3794651987325201",""
"patchtst_2023-11-15_15-33-40","PatchTST","taxi","","0.37449043535103793","0.28869327650713483","0.28869327304401454","24","17","-","19242","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9303834438323976","1.128827691078186","0.5310374126915274","0.5310374126563031","0.8434647816018439","0.0004963671672157943","0.0006437256815843284","0.8089994413239742","0.6552046340692889","1.1288279732234114","[0.046704988926649094,0.04739202931523323,0.047397397458553314,0.046247269958257675,0.0440407320857048,0.04134276136755943,0.03716232627630234,0.033474043011665344,0.025397900491952896,0.02063208445906639,0.01629338413476944,0.01299116387963295,0.01094261184334755,0.01000786665827036,0.010340298525989056,0.010347268544137478,0.01215816754847765,0.01491182204335928,0.02007351815700531,0.024815434589982033,0.029561717063188553,0.032891109585762024,0.03612087294459343,0.038040243089199066]","4.0671305656433105","Infinity","41.73111724853515","Infinity","0.5310373902320862","0.00021870702039450407","0.8434648513793945","0.00028370486688800156","6.459962844848633","0.755577027797699","0.6552046330918045","0.8089994412767616","0.8089990615844727","0.8350026290371683",""
"patchtst_2023-11-15_15-30-05","PatchTST","taxi","","","","","24","","-","19","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_15-27-34","PatchTST","taxi","","","","","24","0","-","34","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_15-27-15","PatchTST","taxi","","","","","24","","glounts metrics","18","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_15-27-15","PatchTST","wiki","","0.10546972231410776","0.07315221327219566","0.07315221211442548","24","6","glounts metrics","2824","2000","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9635500907897948","3.748771905899048","0.25181323616498386","0.2518132364963128","2.000869035992258","0.0022785086184740067","0.003183480817824602","0.4472333157329262","0.328105226924653","3.74877102530378","[0.012993473559617996,0.012279093265533447,0.012061750516295431,0.01310795359313488,0.012717321515083311,0.011702928692102432,0.011713497340679169,0.010133530013263226,0.00949353724718094,0.010357913561165333,0.011755297891795635,0.010843107476830482,0.010315319523215294,0.010379228740930556,0.007580755278468132,0.008271107450127602,0.008455590344965458,0.010228405706584454,0.008317085914313793,0.008851596154272556,0.009411760605871676,0.004899659194052219,0.006580460350960493,0.006815651431679726]","755.2030639648438","0.20267440378665924","36008712","0.39101988077163696","0.25181326270103455","0.0005080014816485345","2.000869035720825","0.000732428627088666","6000.72607421875","0.8730728030204773","0.3281052289481918","0.4472333155167561","0.4472334384918213","0.4509020584748013",""
"patchtst_2023-11-15_15-23-50","PatchTST","taxi","","","","","24","0","-","33","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_15-22-02","PatchTST","taxi","","","","","24","0","-","30","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_15-21-50","PatchTST","sol","","0.7270028132472116","0.4351371305331379","0.43513713061251286","24","6","glounts metrics","341","137","137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5746827125549316","0.6534976959228516","0.5150354604749103","0.5150354610814475","0.9677910075151764","0.0019353589741513133","0.0032568019814789295","0.36724788753470455","0.3251403014971695","0.6534977065803051","[-1.723897413707931e-11,-8.763588466020876e-11,-2.1795112589706456e-11,-4.859005559021412e-11,-6.570426841490118e-11,-0.002772052539512515,0.0023336149752140045,0.005603878293186426,0.006200277246534824,0.004901777021586895,0.004999300464987755,0.0061387233436107635,0.006000463385134935,0.006184482015669346,0.005444458685815334,0.003912809304893017,0.000012773486560035964,-6.261577367716598e-11,-3.854332478181455e-11,7.708111926518768e-12,-8.547749313914109e-11,2.446071773951064e-13,-2.7889081669063565e-11,-1.700565382956043e-11]","15.86266040802002","3321499","888.46630859375","126507926159360","0.5150354504585266","0.0025901019107550383","0.9677910208702089","0.004327397793531418","29.807151794433594","0.5478746891021729","0.3251402927106417","0.3672478872828409","0.3672478795051574","0.5471427052914907",""
"patchtst_2023-11-15_15-21-33","PatchTST","cup","","0.5296492289554373","0.44967616272992783","0.4496761627299279","24","7","glounts metrics","502","270","270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1780555248260498","1.7274798154830933","0.6635718830144335","0.6635718845255388","1.5463074945509698","0.01684492826461792","0.02114229090511799","1.0346583183291669","1.2128347683664489","1.7274799632498932","[0.007922924123704433,0.006173413246870041,0.006634890101850033,0.005515302997082472,0.004127125721424818,0.003571122884750366,0.0027550014201551676,0.0022284812293946743,0.002800439018756151,0.003213101299479604,0.003893052926287055,0.004250607453286648,0.003840718884021044,0.003203759668394923,0.0022459945175796747,0.0009397666435688734,-0.005083342082798481,-0.004800728056579828,-0.004224191419780254,-0.0029903920367360115,-0.0028015023563057184,-0.0020883502438664436,-0.0019884598441421986,-0.0022162345703691244]","28.59706115722656","30036288","4440.7734375","690387199371247600","0.663571834564209","0.006245501805096865","1.5463074445724487","0.007356238551437855","66.63912963867188","1.157670259475708","1.2128347442704162","1.0346583184040277","1.0346583127975464","1.513093336681092",""
"patchtst_2023-11-15_15-20-41","PatchTST","taxi","","","","","24","0","-","33","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
